"centroidCalcX","centroidCalcY","centroidBottomX","centroidBottomY","centroidBottomZ","nstar_X","nstar_Y","coapt_line_length","rotation","rotationDeg","centroidCalcRotatedX","centroidCalcRotatedY","centroidBottomRotatedX","centroidBottomRotatedY","magnitude","latitude","longitude","magnitudeScaled"
10.0918962149409,4.99243232140215,7.8263,6.6339,-11.997,5.7222,8.9293,12.3189021973971,0.541495286926285,31.0253945671017,6.07494969715325,9.47975399860028,3.28743018930206,9.7186626472198,12.3189021973971,-76.8730489975391,355.10134817954,-0.101199813024263
10.9349522806739,6.24800090284655,12.1966,4.9904,-10.1872,5.43645,9.2633,10.3417773539427,0.52097072262411,29.8494236562422,6.37451308631483,10.8616886152655,8.09472215842677,10.3988757516317,10.3417773539427,-80.0812851044249,164.941461140461,-0.611382637415645
12.6559912162828,5.77901976290027,13.8979,4.2721,-9.6484,5.8798,10.9564,9.84402189955373,0.649908832299876,37.2370331590585,6.57896303493354,12.2592181019671,8.47955299655582,11.8109967318005,9.84402189955373,-78.5585277309667,166.730240826442,-0.739824847029811
13.6941096523154,5.17966927706446,13.355,5.2272,-15.3273,6.39965,11.2328,15.3311245450527,0.691323715892039,39.609931197915,7.2476424930481,12.7212142220138,6.95608791544902,12.5416301074679,15.3311245450527,-88.720178081359,31.631145296494,0.676082466397517
14.942780978568,9.05765005572193,16.3689,5.3805,-18.3971,7.34825,12.53135,18.8151145732782,0.495511412764986,28.3907126519986,8.83880173264034,15.0732648035005,11.8418124785732,12.5164749303592,18.8151145732782,-77.89994730301,139.588633784677,1.57510099759248
